ContaCurto;ContaNome;Data;Historico;Debito;Credito;SaldoAnterior;Saldo
90;Caixa Síndico;16/06/2025;VR. DEB. C/C REF.DESPESAS COM COMBUSTIVEL;70;0;0;-70
90;Caixa Síndico;05/07/2025;VR. DEB. C/C REF.ABASTECIMENTO;0;70;0;0
113;Caixa Econômica Federal ;02/01/2025;VR.DEB.C/C PRO-LABORE SINDICO;0;2000;-15825,16;-13825,16
113;Caixa Econômica Federal ;06/01/2025;VR. DEB. C/C REF. MULTICAZ COMERCIO VAREJISTA LTDA NF 34.229 / IBITEXENXOVAIS LTDA NF 417.672;0;190,87;-15825,16;-13634,29
113;Caixa Econômica Federal ;06/01/2025;VR. DEB. C/C REF.JOSE MARINHO DA PAZ NF 42;0;438;-15825,16;-13196,29
113;Caixa Econômica Federal ;06/01/2025;VR.DEB.C/C VT;0;1468,8;-15825,16;-11727,49
113;Caixa Econômica Federal ;06/01/2025;VR.DEB.C/C REF.PAGTO.SALARIOS N/MES;0;13208,75;-15825,16;1481,26
113;Caixa Econômica Federal ;07/01/2025;VR. DEB. C/C REF.GARRA DISTRIBUIDORA NF 5324;0;59,43;-15825,16;1540,69
113;Caixa Econômica Federal ;07/01/2025;VR. DEB. C/C REF. CARVALHO ENGENHARIA LTDA;0;120;-15825,16;1660,69
113;Caixa Econômica Federal ;07/01/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADO APOIO MINEIRO;0;144,04;-15825,16;1804,73
113;Caixa Econômica Federal ;07/01/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;0;1853,76;-15825,16;3658,49
113;Caixa Econômica Federal ;07/01/2025;VR.DEB.C/C HONORARIOS CONTABEIS N/MES;0;2596;-15825,16;6254,49
113;Caixa Econômica Federal ;08/01/2025;VR. DEB. C/C REF.MOBILIADORA JOSE MARINHO DA PAZ - CIPO MOVEIS;0;40;-15825,16;6294,49
113;Caixa Econômica Federal ;08/01/2025;VR. DEB. C/C REF. PETRO SERRA AUTO POSTO LTDA;0;82,88;-15825,16;6377,37
113;Caixa Econômica Federal ;08/01/2025;VR.DEB.C/C FGTS MES 13/2024;0;543,54;-15825,16;6920,91
113;Caixa Econômica Federal ;08/01/2025;VR.DEB.C/C REF.FERIAS DE WESLEY ADRIANO;0;2483,84;-15825,16;9404,75
113;Caixa Econômica Federal ;09/01/2025;VR. DEB. C/C REF. REEMBOLSO UBER ENTREGADA DOCUMENTOS;0;53,49;-15825,16;9458,24
113;Caixa Econômica Federal ;09/01/2025;VR. DEB. C/C REF.CORREIO;0;73,2;-15825,16;9531,44
113;Caixa Econômica Federal ;09/01/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;0;336,86;-15825,16;9868,3
113;Caixa Econômica Federal ;10/01/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM;0;84;-15825,16;9952,3
113;Caixa Econômica Federal ;10/01/2025;VR. DEB. C/C REF. SANTO POSTO LAGOA SANTA - COMERCIO DE COMBUSTIVEIS LTDA;0;100;-15825,16;10052,3
113;Caixa Econômica Federal ;10/01/2025;VR. DEB. C/C REF. ALVARA DE FUNCIONAMENTO E LOCALIDADE;0;436,8;-15825,16;10489,1
113;Caixa Econômica Federal ;10/01/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;0;690,2;-15825,16;11179,3
113;Caixa Econômica Federal ;13/01/2025;VR. DEB. C/C REF.FRETE MINAS TEXTURAS LEONARDO RANGEL AMARAL GONCALVES LTDA NF 310;0;20;-15825,16;11199,3
113;Caixa Econômica Federal ;13/01/2025;VR. DEB. C/C REF. JOAO CARLOS MARIA - ME NF: 584;0;176;-15825,16;11375,3
113;Caixa Econômica Federal ;13/01/2025;VR. DEB. C/C REF. MINAS TEXTURAS / LEONARDO RANGEL AMARAL GONCALVES LTDA NF 310;0;824,9;-15825,16;12200,2
113;Caixa Econômica Federal ;14/01/2025;VR.DEB.C/C FGTS MES;0;1221,94;-15825,16;13422,14
113;Caixa Econômica Federal ;15/01/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;0;71,92;-15825,16;13494,06
113;Caixa Econômica Federal ;15/01/2025;VR. DEB. C/C REF.FRANCISCO GOMES;0;300;-15825,16;13794,06
113;Caixa Econômica Federal ;16/01/2025;VR. DEB. C/C REF. REPARO DANO ESTRUTURAL MURO - WEVERTON COSME 1/2;0;900;-15825,16;14694,06
113;Caixa Econômica Federal ;17/01/2025;VR.DEB.C/C CTA CEMIG N/MES;0;166,34;-15825,16;14860,4
113;Caixa Econômica Federal ;17/01/2025;VR.DEB.C/C CTA CEMIG N/MES;0;452,5;-15825,16;15312,9
113;Caixa Econômica Federal ;17/01/2025;VR. DEB. C/C REF. MINAS TEXTUAS LEONARDO RANGEL AMARAL GONCALVES LTDA NF 321;0;472,45;-15825,16;15785,35
113;Caixa Econômica Federal ;17/01/2025;VR.DEB.C/C CTA CEMIG N/MES;0;2600,22;-15825,16;18385,57
113;Caixa Econômica Federal ;20/01/2025;VR.DESC.IRRF S/SALARIOS N/MES.;0;20,75;-15825,16;18406,32
113;Caixa Econômica Federal ;20/01/2025;VR.DEB.C/C PIS S/FOLHA PAGATO.;0;152,75;-15825,16;18559,07
113;Caixa Econômica Federal ;20/01/2025;VR. DEB. C/C REF. FABIANA B. CARNEIRO - CARRETO SANTA CRUZ;0;200;-15825,16;18759,07
113;Caixa Econômica Federal ;20/01/2025;VR. DEB. C/C REF. ERICK MATHEUS;0;219,01;-15825,16;18978,08
113;Caixa Econômica Federal ;20/01/2025;VR.DEB.C/C REF.PAGATO.INSS;0;5175,71;-15825,16;24153,79
113;Caixa Econômica Federal ;21/01/2025;VR. DEB. C/C REF. REPARO DANO ESTRUTURAL MURO - WEVERTON COSME 2/2;0;900;-15825,16;25053,79
113;Caixa Econômica Federal ;22/01/2025;VR. DEB. C/C REF.FRETE MERCADO LIVRE;0;14,9;-15825,16;25068,69
113;Caixa Econômica Federal ;22/01/2025;VR. DEB. C/C REF. MFL ACESSORIOS LTDA NF 2.798.198;0;25,8;-15825,16;25094,49
113;Caixa Econômica Federal ;24/01/2025;VR. DEB. C/C REF. TOKIO MARINE SEGURADORA S A;0;529,67;-15825,16;25624,16
113;Caixa Econômica Federal ;27/01/2025;VR.DEB.C/C TELEFONE VIVO;0;90,62;-15825,16;25714,78
113;Caixa Econômica Federal ;27/01/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;0;120;-15825,16;25834,78
113;Caixa Econômica Federal ;27/01/2025;VR. DEB. C/C REF. PAGTO GROUP COM;0;340,85;-15825,16;26175,63
113;Caixa Econômica Federal ;27/01/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1.220;0;357,5;-15825,16;26533,13
113;Caixa Econômica Federal ;29/01/2025;VR. DEB. C/C REF.GMC COMPONENTES ELETRICOS E NF 510.980;0;128,97;-15825,16;26662,1
113;Caixa Econômica Federal ;30/01/2025;VR. DEB. C/C REF. FRETE MERCADO LIVRE;0;17,9;-15825,16;26680
113;Caixa Econômica Federal ;30/01/2025;VR. DEB. C/C REF. DJ DE OLIVEIRA DISTRIBUIDORA NF 102.257;0;70,44;-15825,16;26750,44
113;Caixa Econômica Federal ;30/01/2025;VR. DEB. C/C REF. MEU PRATA SUPERMERCADOS EIRELI;0;177,9;-15825,16;26928,34
113;Caixa Econômica Federal ;31/01/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;36080;0;-15825,16;-9151,66
113;Caixa Econômica Federal ;31/01/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;5768,57;0;-15825,16;-14920,23
113;Caixa Econômica Federal ;31/01/2025;VR.CRED.C/C.REF.RESTAGE CDB;1838,52;0;-15825,16;-16758,75
113;Caixa Econômica Federal ;31/01/2025;VR. CRED. C/C REF. TAXA DE AGUA;1766,55;0;-15825,16;-18525,3
113;Caixa Econômica Federal ;31/01/2025;VR.CRED.C/C RECEITA RESERVA ESPAÇO GOURMET;300;0;-15825,16;-18825,3
113;Caixa Econômica Federal ;31/01/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;97,53;0;-15825,16;-18922,83
113;Caixa Econômica Federal ;31/01/2025;VR.CRED.C/C RECEITA CONTROLE DE ACESSO;40;0;-15825,16;-18962,83
113;Caixa Econômica Federal ;31/01/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;0;576,86;-15825,16;-18385,97
113;Caixa Econômica Federal ;31/01/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;0;1046,25;-15825,16;-17339,72
113;Caixa Econômica Federal ;03/02/2025;VR. DEB. C/C REF.EMBRASIL COMERCIO E IMPORTAÇÃO LTDA;0;51,6;-15825,16;-17288,12
113;Caixa Econômica Federal ;03/02/2025;VR.DEB.C/C REF.FERIAS HUDSON;0;3311,89;-15825,16;-13976,23
113;Caixa Econômica Federal ;04/02/2025;VR. DEB. C/C REF.REEMBOLSO TRANSPORTE;0;17,98;-15825,16;-13958,25
113;Caixa Econômica Federal ;04/02/2025;VR. DEB. C/C REF. REEMBOLSO TRANSPORTE;0;30,95;-15825,16;-13927,3
113;Caixa Econômica Federal ;04/02/2025;VR.DEB.C/C PRO-LABORE SINDICO;0;2000;-15825,16;-11927,3
113;Caixa Econômica Federal ;04/02/2025;VR.DEB.C/C HONORARIOS CONTABEIS N/MES;0;2790,7;-15825,16;-9136,6
113;Caixa Econômica Federal ;05/02/2025;VR.CRED.C/C.REF.RESTAGE CDB;2751,68;0;-15825,16;-11888,28
113;Caixa Econômica Federal ;05/02/2025;VR.DEB.C/C VT;0;1468,8;-15825,16;-10419,48
113;Caixa Econômica Federal ;05/02/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;0;1853,76;-15825,16;-8565,72
113;Caixa Econômica Federal ;05/02/2025;VR.DEB.C/C REF.PAGTO.SALARIOS N/MES;0;11406,19;-15825,16;2840,47
113;Caixa Econômica Federal ;06/02/2025;VR. DEB. C/C REF. GARRA DISTRIBUIDORA;0;11,9;-15825,16;2852,37
113;Caixa Econômica Federal ;06/02/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADO APOIO MINEIRO;0;50,87;-15825,16;2903,24
113;Caixa Econômica Federal ;06/02/2025;VR. DEB. C/C REF.GARRA DISTRIBUIDORA;0;83,34;-15825,16;2986,58
113;Caixa Econômica Federal ;07/02/2025;VR.CRED.C/C.REF.RESTAGE CDB;180,33;0;-15825,16;2806,25
113;Caixa Econômica Federal ;07/02/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240;0;25;-15825,16;2831,25
113;Caixa Econômica Federal ;07/02/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240;0;33,9;-15825,16;2865,15
113;Caixa Econômica Federal ;07/02/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240;0;35;-15825,16;2900,15
113;Caixa Econômica Federal ;07/02/2025;VR. DEB. C/C REF.AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240;0;37,5;-15825,16;2937,65
113;Caixa Econômica Federal ;07/02/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240;0;297,6;-15825,16;3235,25
113;Caixa Econômica Federal ;07/02/2025;VR. DEB. C/C REF.MEGGA MOTOS OS 11252;0;445;-15825,16;3680,25
113;Caixa Econômica Federal ;07/02/2025;VR.DEB.C/C FGTS MES;0;1268,22;-15825,16;4948,47
113;Caixa Econômica Federal ;10/02/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM;0;84;-15825,16;5032,47
113;Caixa Econômica Federal ;10/02/2025;VR. DEB. C/C REF. CARRETO FABRITELHAS;0;180;-15825,16;5212,47
113;Caixa Econômica Federal ;10/02/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;0;690,2;-15825,16;5902,67
113;Caixa Econômica Federal ;10/02/2025;VR. DEB. C/C REF.FABRITELHAS INDUSTRIA COMERCIO E SERVIÇOS LTDA NF 4815;0;797,24;-15825,16;6699,91
113;Caixa Econômica Federal ;11/02/2025;VR. DEB. C/C REF. ABASTECIMENTO MOTO COND. REEMBOLSO WESLLEY;0;80,21;-15825,16;6780,12
113;Caixa Econômica Federal ;11/02/2025;VR. DEB. C/C REF. REEMBOLSO TRANSPORTE;0;83,94;-15825,16;6864,06
113;Caixa Econômica Federal ;11/02/2025;VR. DEB. C/C REF.WARCIO ELERSON CORREA NF 807;0;1446;-15825,16;8310,06
113;Caixa Econômica Federal ;14/02/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO ALMEIDA ACABAMENTOS NF 1248;0;66;-15825,16;8376,06
113;Caixa Econômica Federal ;14/02/2025;VR. DEB. C/C REF. MEGGA MOTOS OS11367;0;198;-15825,16;8574,06
113;Caixa Econômica Federal ;14/02/2025;VR. DEB. C/C REF.ALMOCO DCJ;0;259;-15825,16;8833,06
113;Caixa Econômica Federal ;14/02/2025;VR.DEB.C/C CTA CEMIG N/MES;0;331,25;-15825,16;9164,31
113;Caixa Econômica Federal ;14/02/2025;VR.DEB.C/C CTA CEMIG N/MES;0;1615,21;-15825,16;10779,52
113;Caixa Econômica Federal ;14/02/2025;VR. DEB. C/C REF. PARCELA OBRA DCJ;0;2500;-15825,16;13279,52
113;Caixa Econômica Federal ;17/02/2025;VR. DEB. C/C REF.CARRTO AXF NF 1249;0;35;-15825,16;13314,52
113;Caixa Econômica Federal ;17/02/2025;VR. DEB. C/C REF.CARRETO AXF NF 1255;0;35;-15825,16;13349,52
113;Caixa Econômica Federal ;17/02/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;0;71,92;-15825,16;13421,44
113;Caixa Econômica Federal ;17/02/2025;VR. DEB. C/C REF.AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1255;0;374;-15825,16;13795,44
113;Caixa Econômica Federal ;17/02/2025;VR. DEB. C/C REF. REAL COMERCIO LTDA NF 113308;0;420,86;-15825,16;14216,3
113;Caixa Econômica Federal ;17/02/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1249;0;757,1;-15825,16;14973,4
113;Caixa Econômica Federal ;18/02/2025;VR. DEB. C/C REF.XAVIER LOCAÇÕES;0;300;-15825,16;15273,4
113;Caixa Econômica Federal ;19/02/2025;VR.DESC.IRRF S/SALARIOS N/MES.;0;93,23;-15825,16;15366,63
113;Caixa Econômica Federal ;19/02/2025;VR.DEB.C/C PIS S/FOLHA PAGATO.;0;158,53;-15825,16;15525,16
113;Caixa Econômica Federal ;19/02/2025;VR.DEB.C/C REF.PAGATO.INSS;0;5365,92;-15825,16;20891,08
113;Caixa Econômica Federal ;20/02/2025;VR. DEB. C/C REF. FRETE - SOUZA DAMIANI LTDA NF 336.981;0;18,57;-15825,16;20909,65
113;Caixa Econômica Federal ;20/02/2025;VR. DEB. C/C REF. CARRETO - AXF MATERIAIS DE CONSTRUÇÃO NF 1254;0;35;-15825,16;20944,65
113;Caixa Econômica Federal ;20/02/2025;VR. DEB. C/C REF.SOUZA DAMIANI LTDA NF 336.981;0;72,34;-15825,16;21016,99
113;Caixa Econômica Federal ;20/02/2025;VR. DEB. C/C REF. CRONOS DISTRIBUIDORA LTDA NF 14.121;0;153,8;-15825,16;21170,79
113;Caixa Econômica Federal ;20/02/2025;VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO NF 1254;0;191,9;-15825,16;21362,69
113;Caixa Econômica Federal ;20/02/2025;VR. DEB. C/C REF. FERRUM COMERCIO LTDA NF 6.000;0;407,16;-15825,16;21769,85
113;Caixa Econômica Federal ;21/02/2025;VR. DEB. C/C REF.FRETE CLORAFER COMERCIO DE FERROS E METAIS LTDA NF 3285;0;35,61;-15825,16;21805,46
113;Caixa Econômica Federal ;21/02/2025;VR. DEB. C/C REF. CLORAFER COMERCIO DE FERROS E METAIS LTDA NF 3285;0;78,88;-15825,16;21884,34
113;Caixa Econômica Federal ;21/02/2025;VR. DEB. C/C REF. IPVA MOTO COND;0;80,8;-15825,16;21965,14
113;Caixa Econômica Federal ;21/02/2025;VR. DEB. C/C REF. IPVA MOTO COND;0;111,84;-15825,16;22076,98
113;Caixa Econômica Federal ;21/02/2025;VR. DEB. C/C REF. DELL ART;0;260;-15825,16;22336,98
113;Caixa Econômica Federal ;21/02/2025;VR. DEB. C/C REF. DEIDNE BARBOSA FONSECA;0;1700;-15825,16;24036,98
113;Caixa Econômica Federal ;24/02/2025;VR. DEB. C/C REF.ALMEIDA ACABAMENTOS FRETE;0;35;-15825,16;24071,98
113;Caixa Econômica Federal ;24/02/2025;VR. DEB. C/C REF. LERROY MERLIN;0;42,78;-15825,16;24114,76
113;Caixa Econômica Federal ;24/02/2025;VR. DEB. C/C REF. POSTO ATP LTDA;0;98,35;-15825,16;24213,11
113;Caixa Econômica Federal ;24/02/2025;VR. DEB. C/C REF. LOCAMONTE FL-116776;0;235;-15825,16;24448,11
113;Caixa Econômica Federal ;24/02/2025;VR. DEB. C/C REF. ALMEIDA ACABAMENTOS;0;515,7;-15825,16;24963,81
113;Caixa Econômica Federal ;25/02/2025;VR. DEB. C/C REF.REEMBOLSO WESLLEY ABASTECIMENTO MOTO COND;0;34,99;-15825,16;24998,8
113;Caixa Econômica Federal ;25/02/2025;VR.DEB.C/C TELEFONE;0;90,62;-15825,16;25089,42
113;Caixa Econômica Federal ;25/02/2025;VR. DEB. C/C REF. PAGTO COND21 GROUP SOFTWARE;0;340,85;-15825,16;25430,27
113;Caixa Econômica Federal ;26/02/2025;VR. DEB. C/C REF. ALMEIDA ACABAMENTOS FRETE;0;6,46;-15825,16;25436,73
113;Caixa Econômica Federal ;26/02/2025;VR. DEB. C/C REF. ALMEIDA ACABAMENTOS;0;43,34;-15825,16;25480,07
113;Caixa Econômica Federal ;26/02/2025;VR. DEB. C/C REF. REEMBOLSO WESLLEY COMBUSTIVEL;0;60;-15825,16;25540,07
113;Caixa Econômica Federal ;26/02/2025;VR. DEB. C/C REF. LOC JABO;0;80;-15825,16;25620,07
113;Caixa Econômica Federal ;26/02/2025;VR. DEB. C/C REF. LOC JABO;0;100;-15825,16;25720,07
113;Caixa Econômica Federal ;26/02/2025;VR. DEB. C/C REF. REAL COMERCIO LTDA NF 30853;0;345,99;-15825,16;26066,06
113;Caixa Econômica Federal ;26/02/2025;VR. DEB. C/C REF. TOKKIO MARINE SEGURADORA S A;0;529,6;-15825,16;26595,66
113;Caixa Econômica Federal ;27/02/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;0;120;-15825,16;26715,66
113;Caixa Econômica Federal ;28/02/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;33660;0;-15825,16;-6944,34
113;Caixa Econômica Federal ;28/02/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;8248,64;0;-15825,16;-15192,98
113;Caixa Econômica Federal ;28/02/2025;VR. CRED. C/C REF. TAXA DE AGUA;1522,16;0;-15825,16;-16715,14
113;Caixa Econômica Federal ;28/02/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;125,78;0;-15825,16;-16840,92
113;Caixa Econômica Federal ;28/02/2025;VR. DEB. C/C REF. ALMEIDA ACABAMENTOS;0;67,5;-15825,16;-16773,42
113;Caixa Econômica Federal ;28/02/2025;VR. DEB. C/C REF. ALIMENTACAO DCJ;0;259;-15825,16;-16514,42
113;Caixa Econômica Federal ;28/02/2025;VR. DEB. C/C REF.LOCAMONTE FL-116883;0;300;-15825,16;-16214,42
113;Caixa Econômica Federal ;28/02/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;0;824,86;-15825,16;-15389,56
113;Caixa Econômica Federal ;28/02/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;0;1023,78;-15825,16;-14365,78
113;Caixa Econômica Federal ;28/02/2025;VR.DEB.C/C REF.FERIAS LUIS F;0;3242,24;-15825,16;-11123,54
113;Caixa Econômica Federal ;28/02/2025;VR. DEB. C/C REF.PARCELA FINAL DCJ;0;7500;-15825,16;-3623,54
113;Caixa Econômica Federal ;05/03/2025;VR.CRED.C/C.REF.RESTAGE CDB;18958,07;0;-15825,16;-22581,61
113;Caixa Econômica Federal ;05/03/2025;VR. DEB. C/C REF.CARRETO AXF NF 1271;0;70;-15825,16;-22511,61
113;Caixa Econômica Federal ;05/03/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH;0;194,66;-15825,16;-22316,95
113;Caixa Econômica Federal ;05/03/2025;VR. DEB. C/C REF. WEVERTON COSME - PINTURA PORTAO;0;900;-15825,16;-21416,95
113;Caixa Econômica Federal ;05/03/2025;VR. DEB. C/C REF.AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1271;0;1158,6;-15825,16;-20258,35
113;Caixa Econômica Federal ;05/03/2025;VR.DEB.C/C VT;0;1169,6;-15825,16;-19088,75
113;Caixa Econômica Federal ;05/03/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;0;1856,22;-15825,16;-17232,53
113;Caixa Econômica Federal ;05/03/2025;VR.DEB.C/C HONORARIOS CONTABEIS N/MES;0;2790,7;-15825,16;-14441,83
113;Caixa Econômica Federal ;05/03/2025;VR.DEB.C/C PRO-LABORE SINDICO;0;3000;-15825,16;-11441,83
113;Caixa Econômica Federal ;05/03/2025;VR.DEB.C/C REF.PAGTO.SALARIOS N/MES;0;11399,06;-15825,16;-42,77
113;Caixa Econômica Federal ;06/03/2025;VR.CRED.C/C.REF.RESTAGE CDB;202,32;0;-15825,16;-245,09
113;Caixa Econômica Federal ;06/03/2025;VR. DEB. C/C REF.JASON DIAS - VIDROS PORTARIA;0;1780;-15825,16;1534,91
113;Caixa Econômica Federal ;07/03/2025;VR. DEB. C/C REF. UBER ESCRITORIO ADEC E COMPRA DE TINTAS;0;78,52;-15825,16;1613,43
113;Caixa Econômica Federal ;07/03/2025;VR. DEB. C/C REF.LEONARDO RANGEL (MINAS TEXTURAS) NF 327;0;151,9;-15825,16;1765,33
113;Caixa Econômica Federal ;10/03/2025;VR. DEB. C/C REF. CASA VERMELHA TREM DE TUDO, N. 35840;0;45,5;-15825,16;1810,83
113;Caixa Econômica Federal ;10/03/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM;0;84;-15825,16;1894,83
113;Caixa Econômica Federal ;10/03/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;0;690,2;-15825,16;2585,03
113;Caixa Econômica Federal ;10/03/2025;VR. DEB. C/C REF. DEIDNE BARBOSA - NIVELAMENTO PISO PORTARIA;0;700;-15825,16;3285,03
113;Caixa Econômica Federal ;10/03/2025;VR. DEB. C/C REF. WEVERTON COSME PINTURA PORTARIA 2/2;0;900;-15825,16;4185,03
113;Caixa Econômica Federal ;11/03/2025;VR.CRED.C/C.REF.RESTAGE CDB;1909,16;0;-15825,16;2275,87
113;Caixa Econômica Federal ;11/03/2025;VR. DEB. C/C REF. AXF CARRETO NF 1278;0;35;-15825,16;2310,87
113;Caixa Econômica Federal ;11/03/2025;VR.DESC.IRRF S/SALARIOS N/MES.;0;80,12;-15825,16;2390,99
113;Caixa Econômica Federal ;11/03/2025;VR. DEB. C/C REF.CLICK REPAROS ATACADISTA (MERCADO LIVRE) NF 185.518;0;122,67;-15825,16;2513,66
113;Caixa Econômica Federal ;11/03/2025;VR.DEB.C/C PIS S/FOLHA PAGATO.;0;167,31;-15825,16;2680,97
113;Caixa Econômica Federal ;11/03/2025;VR. DEB. C/C REF. ADEC ENTREGA LIVROS CONTABEIS 2019/2020/2021/2022/2023/2024;0;273,6;-15825,16;2954,57
113;Caixa Econômica Federal ;11/03/2025;VR. DEB. C/C REF.AXF MATERIAS DE CONSTRUÇÃO LTDA NF 1278;0;429;-15825,16;3383,57
113;Caixa Econômica Federal ;11/03/2025;VR.DEB.C/C FGTS MES;0;1338,48;-15825,16;4722,05
113;Caixa Econômica Federal ;11/03/2025;VR.DEB.C/C REF.PAGATO.INSS;0;5674,45;-15825,16;10396,5
113;Caixa Econômica Federal ;12/03/2025;VR. DEB. C/C REF. FABRITELHAS INDUSTRIA COMERCIO E SERVIÇOS LTDA NF 5.158;0;2842,08;-15825,16;13238,58
113;Caixa Econômica Federal ;13/03/2025;VR. DEB. C/C REF.CARRETO FABRITELHAS;0;180;-15825,16;13418,58
113;Caixa Econômica Federal ;13/03/2025;VR. DEB. C/C REF. DEIDNE BARBOSA NIVELAMENTO DO PISO 2/2;0;400;-15825,16;13818,58
113;Caixa Econômica Federal ;14/03/2025;VR. DEB. C/C REF. SAO JOSE PAPELARIA E UTILIDADES;0;15;-15825,16;13833,58
113;Caixa Econômica Federal ;17/03/2025;VR. DEB. C/C REF. FRETE NEW POINT COMERCIO DE PRODUTOS (MERCADO LIVRE) NF 18.956;0;11;-15825,16;13844,58
113;Caixa Econômica Federal ;17/03/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;0;71,92;-15825,16;13916,5
113;Caixa Econômica Federal ;17/03/2025;VR.DEB.C/C CTA CEMIG N/MES;0;107,77;-15825,16;14024,27
113;Caixa Econômica Federal ;17/03/2025;VR.DEB.C/C CTA CEMIG N/MES;0;331,42;-15825,16;14355,69
113;Caixa Econômica Federal ;17/03/2025;VR. DEB. C/C REF.NEW POINT COMERCIO DE PRODUTOS (MERCADO LIVRE) NF 18.956;0;350,56;-15825,16;14706,25
113;Caixa Econômica Federal ;17/03/2025;VR.DEB.C/C CTA CEMIG N/MES;0;1411,86;-15825,16;16118,11
113;Caixa Econômica Federal ;18/03/2025;REEMBOLSO COMPRAS MERCADO LIVRE;560,96;0;-15825,16;15557,15
113;Caixa Econômica Federal ;18/03/2025;VR. DEB. C/C REF.REEMBOLSO WESLLEY ABASTECIMENTO;0;80;-15825,16;15637,15
113;Caixa Econômica Federal ;21/03/2025;VR. DEB. C/C REF.ABASTECIMENTO;0;120;-15825,16;15757,15
113;Caixa Econômica Federal ;21/03/2025;VR. DEB. C/C REF. APLICAÇÃO;0;23000;-15825,16;38757,15
113;Caixa Econômica Federal ;24/03/2025;VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 123;0;20;-15825,16;38777,15
113;Caixa Econômica Federal ;24/03/2025;VR. DEB. C/C REF. EMPORIO TREVO;0;21;-15825,16;38798,15
113;Caixa Econômica Federal ;24/03/2025;VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 123;0;31;-15825,16;38829,15
113;Caixa Econômica Federal ;24/03/2025;VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH;0;51,78;-15825,16;38880,93
113;Caixa Econômica Federal ;24/03/2025;VR. DEB. C/C REF. COMERCIAL SERRA DO CIPO;0;59,67;-15825,16;38940,6
113;Caixa Econômica Federal ;24/03/2025;VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 123;0;75;-15825,16;39015,6
113;Caixa Econômica Federal ;25/03/2025;VR.DEB.C/C TELEFONE;0;90,62;-15825,16;39106,22
113;Caixa Econômica Federal ;25/03/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;0;120;-15825,16;39226,22
113;Caixa Econômica Federal ;25/03/2025;VR. DEB. C/C REF.DELL ART;0;260;-15825,16;39486,22
113;Caixa Econômica Federal ;25/03/2025;VR. DEB. C/C REF. PAGTO COND21;0;340,85;-15825,16;39827,07
